month,역명,승하차구분,입지유형,식음료,패션잡화,편의점,화장품,플라워,의약업,무인프린트,밀키트,사무실,공유오피스,화상면접,입지특성
2,서초역,하차,비추천,47,55,310,0,0,135,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,석계역,승차,비추천,257,24,203,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,석계역,하차,비추천,257,24,203,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,송정역,승차,비추천,110,29,55,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,송정역,하차,비추천,110,29,55,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,수락산역,승차,비추천,0,30,234,0,0,0,0,0,3,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,수락산역,하차,비추천,0,30,234,0,0,0,0,0,3,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,숙대입구역,승차,비추천,92,0,0,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,숙대입구역,하차,비추천,92,0,0,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,숭실대입구역,승차,비추천,161,22,250,50,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,숭실대입구역,하차,비추천,161,22,250,50,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신당역,승차,비추천,44,29,136,0,66,0,25,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신당역,하차,비추천,44,29,136,0,66,0,25,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신대방삼거리역,승차,비추천,0,22,253,42,0,0,42,42,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.7) , 밀키트 (1.0), 편의점(0.9) 밀키트 밀집은 특정 트랜드에 반영하는 지역이거나 1인 가구가 많은 지역일수도 있음"
2,신대방삼거리역,하차,비추천,0,22,253,42,0,0,42,42,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.7) , 밀키트 (1.0), 편의점(0.9) 밀키트 밀집은 특정 트랜드에 반영하는 지역이거나 1인 가구가 많은 지역일수도 있음"
2,신림역,승차,프리미엄 추천,277,365,0,0,569,0,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/고급소비 상권 - 플라워, 고임대/수익 높음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신림역,하차,프리미엄 추천,277,365,0,0,569,0,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/고급소비 상권 - 플라워, 고임대/수익 높음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신용산역,승차,비추천,73,29,0,0,24,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신용산역,하차,비추천,73,29,0,0,24,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신정역,승차,비추천,0,0,102,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신정역,하차,비추천,0,0,102,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신촌역,승차,프리미엄 추천,213,450,354,534,392,323,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/복합중심 상업지구 - 다양한 고가 업종/수익 높음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신촌역,하차,프리미엄 추천,213,450,354,534,392,323,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/복합중심 상업지구 - 다양한 고가 업종/수익 높음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신풍역,승차,비추천,0,67,254,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,신풍역,하차,비추천,0,67,254,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,아차산역,승차,비추천,47,41,162,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,아차산역,하차,비추천,47,41,162,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,어린이대공원역,승차,비추천,0,0,355,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,어린이대공원역,하차,비추천,0,0,355,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,여의도역,승차,비추천,104,0,130,0,124,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,여의도역,하차,비추천,104,0,130,0,124,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,역촌역,승차,비추천,0,0,82,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,역촌역,하차,비추천,0,0,82,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,영등포구청역,승차,비추천,27,239,73,0,0,0,0,0,0,18,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/중규모 업무상권 - 패션잡화, 식음료/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,영등포구청역,하차,비추천,27,239,73,0,0,0,0,0,0,18,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/중규모 업무상권 - 패션잡화, 식음료/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,오목교역,승차,비추천,0,0,128,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,오목교역,하차,비추천,0,0,128,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,왕십리역,승차,비추천,26,9,39,78,55,0,0,0,11,13,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,왕십리역,하차,비추천,26,9,39,78,55,0,0,0,11,13,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,용마산역,승차,비추천,0,0,176,24,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,용마산역,하차,비추천,0,0,176,24,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,월곡역,승차,비추천,15,96,234,23,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,월곡역,하차,비추천,15,96,234,23,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,을지로3가역,승차,일반,25,24,0,0,28,0,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,을지로3가역,하차,일반,25,24,0,0,28,0,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,을지로4가역,승차,비추천,26,7,214,0,0,0,0,0,6,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,을지로4가역,하차,비추천,26,7,214,0,0,0,0,0,6,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,을지로입구역,승차,프리미엄 추천,65,63,872,0,119,349,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/외국인 유동인구 중간, 밀도 낮아 군집화 실패/교통유입 중심 - 편의점 강세/수익 높음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,을지로입구역,하차,프리미엄 추천,65,63,872,0,119,349,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/교통유입 중심 - 편의점 강세/수익 높음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,이수역,승차,비추천,167,32,272,0,91,0,0,0,14,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,이수역,하차,비추천,167,32,272,0,91,0,0,0,14,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,장지역,승차,비추천,129,0,235,0,195,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,장지역,하차,비추천,129,0,235,0,195,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,종각역,승차,일반,161,100,224,0,100,254,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,종각역,하차,일반,161,100,224,0,100,254,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,종로3가역,승차,노인 특화형,59,176,222,0,125,34,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/노인 유동인구 많음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,종로3가역,하차,일반,59,176,222,0,125,34,0,0,0,0,0,"유동인구 많음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,종합운동장역,승차,비추천,123,0,48,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,종합운동장역,하차,비추천,123,0,48,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,중화역,승차,비추천,41,9,258,0,0,0,48,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,중화역,하차,비추천,41,9,258,0,0,0,48,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,증산역,승차,비추천,0,102,206,49,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,증산역,하차,비추천,0,102,206,49,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,창동역,승차,비추천,0,80,0,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,창동역,하차,비추천,0,80,0,0,0,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,청담역,승차,비추천,52,15,318,27,51,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,청담역,하차,비추천,52,15,318,27,51,0,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,총신대입구역,승차,비추천,45,19,0,218,0,0,56,0,11,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,총신대입구역,하차,비추천,45,19,0,218,0,0,56,0,11,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,충무로역,승차,비추천,170,0,91,219,107,0,0,0,13,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,충무로역,하차,비추천,170,0,91,219,107,0,0,0,13,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,충정로역,승차,비추천,234,9,86,218,0,0,16,0,13,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,충정로역,하차,비추천,234,9,86,218,0,0,16,0,13,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,태릉입구역,승차,비추천,42,9,259,20,23,0,23,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,태릉입구역,하차,비추천,42,9,259,20,23,0,23,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
2,학동역,승차,비추천,30,35,280,0,0,28,0,0,0,0,0,"유동인구 적음/미성년 유동인구 적음/ 성인 유동인구 많음/ 노인 유동인구 적음/ 외국인 유동인구 적음/생활형 상권 - 편의점, 식음료 중심/수익 낮음/패션잡화(2.5), 식음료(1.9), 편의점(0.9) 종합생활상권이고 대중적 업종이 적절히 분포함."
